raw_row_number,date,time,zipcode,zcta_race,district,subject_age,subject_race,subject_sex,officer_id_hash,department_name,type,arrest_made,citation_issued,warning_issued,outcome,contraband_found,search_conducted,search_vehicle,search_basis,reason_for_stop,raw_subject_race_code,raw_subject_ethnicity_code,raw_search_authorization_code,raw_intervention_disposition_code
1334,December,8:26:00,6103,white,DOWNTOWN,29,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Other,W,N,N,I
1360,December,8:37:00,6114,hispanic_or_latino,BARRY SQUARE,27,hispanic,female,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Suspended License,W,H,N,M
1374,December,8:46:00,6103,white,DOWNTOWN,29,white,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Seatbelt,W,N,N,I
1344,December,8:46:00,6103,white,DOWNTOWN,23,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Seatbelt,W,N,N,I
1350,December,9:19:00,6106,hispanic_or_latino,ASYLUM HILL,31,black,female,64c45ad59f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Registration,B,N,N,I
1371,December,9:40:00,6103,white,DOWNTOWN,51,hispanic,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Cell Phone,W,H,N,I
1365,December,9:48:00,6120,black,CLAY-ARSENAL,24,black,male,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Other,B,N,N,M
1358,December,10:35:00,6103,white,DOWNTOWN,32,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Window Tint,W,H,N,I
1335,December,10:48:00,6103,white,DOWNTOWN,50,black,male,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Window Tint,B,N,N,N
1356,December,11:05:00,6106,hispanic_or_latino,DOWNTOWN,27,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Window Tint,W,H,N,I
1357,December,11:26:00,6106,hispanic_or_latino,BEHIND THE ROCKS,42,hispanic,male,165eb6a70e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Stop Sign,W,H,N,I
1349,December,11:34:00,6106,hispanic_or_latino,DOWNTOWN,69,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Cell Phone,W,H,N,I
1369,December,11:38:00,6112,black,UPPER ALBANY,53,black,male,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Other,B,N,N,M
1343,December,11:47:00,6103,white,DOWNTOWN,21,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Window Tint,W,N,N,I
1345,December,11:47:00,6106,hispanic_or_latino,DOWNTOWN,37,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Other,W,N,N,I
1348,December,12:05:00,6112,black,NORTHEAST,22,black,male,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Suspended License,B,N,N,M
1336,December,12:10:00,6103,white,DOWNTOWN,46,black,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Window Tint,B,N,N,I
1329,December,12:10:00,6103,white,DOWNTOWN,34,white,female,eeb3021e4a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Cell Phone,W,N,N,I
1333,December,12:19:00,6103,white,DOWNTOWN,26,white,female,eeb3021e4a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Moving Violation,W,N,N,I
1355,December,12:29:00,6120,black,DOWNTOWN,24,black,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Other,B,N,N,I
1375,December,12:58:00,6112,black,CLAY-ARSENAL,32,black,female,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Other,B,N,N,M
1364,December,13:20:00,6112,black,BLUE HILLS,34,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
1332,December,13:23:00,6112,black,BLUE HILLS,33,hispanic,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,H,N,I
1373,December,13:25:00,6114,hispanic_or_latino,BARRY SQUARE,23,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Other,W,H,N,I
1352,December,13:25:00,6112,black,BLUE HILLS,22,black,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
1372,December,13:35:00,6114,hispanic_or_latino,BARRY SQUARE,39,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Other,W,H,N,M
1370,December,13:36:00,6120,black,CLAY-ARSENAL,31,hispanic,female,47d3cb2a78,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Stop Sign,B,H,N,I
1338,December,13:40:00,6112,black,BLUE HILLS,39,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
1346,December,13:46:00,6112,black,BLUE HILLS,24,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
1368,December,13:46:00,6112,black,BLUE HILLS,50,black,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
1339,December,13:56:00,6112,black,BLUE HILLS,54,white,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
1367,December,13:58:00,6112,black,BLUE HILLS,26,black,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
1331,December,13:59:00,6120,black,NORTHEAST,46,asian/pacific islander,male,47d3cb2a78,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,A,N,N,I
1347,December,14:14:00,6112,black,BLUE HILLS,32,black,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
1363,December,14:16:00,6112,black,BLUE HILLS,65,white,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
1361,December,14:18:00,6114,hispanic_or_latino,SOUTH END,22,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Window Tint,W,H,N,M
1366,December,14:25:00,6112,black,BLUE HILLS,51,white,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
1362,December,14:40:00,6112,black,BLUE HILLS,20,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
1330,December,14:54:00,6106,hispanic_or_latino,DOWNTOWN,28,hispanic,male,eeb3021e4a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Stop Sign,W,H,N,I
1353,December,15:33:00,6114,hispanic_or_latino,SOUTH MEADOWS,24,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Window Tint,B,N,N,I
1359,December,16:02:00,6103,white,DOWNTOWN,35,hispanic,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,W,H,N,I
1341,December,16:16:00,6103,white,DOWNTOWN,21,white,female,eeb3021e4a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Moving Violation,W,N,N,I
1342,December,16:29:00,6114,hispanic_or_latino,SOUTH END,40,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Other,W,N,N,I
1337,December,20:46:00,6120,black,NORTHEAST,40,hispanic,female,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,W,H,N,V
1378,December,0:38:00,6106,hispanic_or_latino,FROG HOLLOW,21,hispanic,male,e8e9bd8d8c,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Defective Lights,W,H,N,V
1384,December,10:08:00,6106,hispanic_or_latino,BARRY SQUARE,26,hispanic,female,c635e10029,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Defective Lights,W,H,N,W
1380,December,10:20:00,6103,white,DOWNTOWN,70,asian/pacific islander,male,d7407eba64,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Moving Violation,A,N,N,V
1386,December,18:31:00,6106,hispanic_or_latino,BEHIND THE ROCKS,53,white,male,c635e10029,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,W,N,N,I
1387,December,19:41:00,6106,hispanic_or_latino,BEHIND THE ROCKS,48,black,female,c635e10029,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,B,N,N,W
1376,December,19:42:00,6106,hispanic_or_latino,PARKVILLE,29,white,male,336cf207a7,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,,FALSE,FALSE,,Defective Lights,W,N,N,U
1383,December,19:45:00,6103,white,DOWNTOWN,24,black,male,2cbca73f31,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,B,N,N,I
1381,December,19:59:00,6106,hispanic_or_latino,FROG HOLLOW,39,hispanic,male,5ac7b58482,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Defective Lights,W,H,N,I
1379,December,21:00:00,6106,hispanic_or_latino,SOUTH WEST,25,hispanic,male,ce75a486df,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Stop Sign,W,H,N,I
1377,December,22:05:00,6112,black,UPPER ALBANY,46,black,male,feb2107afd,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Other,B,N,N,V
1385,December,23:48:00,6114,hispanic_or_latino,SOUTH MEADOWS,24,hispanic,male,5ac7b58482,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Window Tint,W,H,N,I
1394,December,0:25:00,6106,hispanic_or_latino,SOUTH GREEN,22,white,female,3013a5919f,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Other,W,N,N,N
1390,December,9:49:00,6106,hispanic_or_latino,DOWNTOWN,59,white,male,c4721a2315,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,W,N,N,I
1391,December,13:04:00,6114,hispanic_or_latino,SOUTH END,20,white,male,b1f0a7b433,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Display of Plates,W,N,N,M
1393,December,15:35:00,6106,hispanic_or_latino,BARRY SQUARE,50,white,male,336cf207a7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,W,N,N,V
1392,December,17:38:00,6106,hispanic_or_latino,SOUTH GREEN,41,hispanic,male,aab48442bc,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Other,W,H,N,N
1388,December,18:15:00,6106,hispanic_or_latino,BARRY SQUARE,72,hispanic,female,336cf207a7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Defective Lights,W,H,N,W
1389,December,21:05:00,6114,hispanic_or_latino,BARRY SQUARE,38,white,male,336cf207a7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,W,N,N,W
1407,December,0:54:00,6106,hispanic_or_latino,BEHIND THE ROCKS,44,hispanic,male,027b5eaf0e,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Traffic Control Signal,W,H,N,M
1417,December,8:39:00,6106,hispanic_or_latino,SHELDON-CHARTER OAK,22,hispanic,female,64c45ad59f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Registration,W,H,N,I
1411,December,10:49:00,6106,hispanic_or_latino,SHELDON-CHARTER OAK,29,hispanic,female,64c45ad59f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Registration,W,H,N,I
1410,December,11:17:00,6106,hispanic_or_latino,SHELDON-CHARTER OAK,32,hispanic,female,64c45ad59f,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Traffic Control Signal,W,H,N,M
1427,December,11:35:00,6103,white,DOWNTOWN,20,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Window Tint,B,N,N,I
1396,December,11:50:00,6103,white,DOWNTOWN,33,white,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
1426,December,11:50:00,6120,black,DOWNTOWN,48,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Moving Violation,W,N,N,I
1435,December,12:03:00,6103,white,DOWNTOWN,35,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
1425,December,12:06:00,6106,hispanic_or_latino,DOWNTOWN,29,white,female,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Defective Lights,W,N,N,M
1420,December,12:23:00,6103,white,DOWNTOWN,41,white,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
1419,December,12:33:00,6106,hispanic_or_latino,DOWNTOWN,20,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Window Tint,W,H,N,I
1412,December,12:39:00,6103,white,DOWNTOWN,19,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Other,B,N,N,I
1415,December,12:43:00,6106,hispanic_or_latino,SOUTH GREEN,23,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Window Tint,W,H,N,I
1413,December,13:09:00,6103,white,DOWNTOWN,41,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,W,H,N,I
1403,December,13:15:00,6108,white,,42,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,W,N,N,I
